run	year	lct	area
20	4	crop	2019700
20	4	grass	221700
20	4	oak	2354200
20	4	pine	1034600
20	4	shrub	827300
20	4	urban	35700
20	4	water	443900
20	5	crop	2038400
20	5	grass	222500
20	5	oak	2375000
20	5	pine	1053700
20	5	shrub	830600
20	5	urban	35700
20	5	water	443900
20	6	crop	2041500
20	6	grass	222600
20	6	oak	2377300
20	6	pine	1054600
20	6	shrub	830700
20	6	urban	35700
20	6	water	443900
20	7	crop	2035300
20	7	grass	222800
20	7	oak	2372400
20	7	pine	1048700
20	7	shrub	829700
20	7	urban	35700
20	7	water	443900
20	8	crop	2035100
20	8	grass	222300
20	8	oak	2373700
20	8	pine	1051600
20	8	shrub	829800
20	8	urban	35700
20	8	water	443900
20	9	crop	2039400
20	9	grass	222700
20	9	oak	2375600
20	9	pine	1053500
20	9	shrub	830500
20	9	urban	35700
20	9	water	443900
20	10	crop	2021600
20	10	grass	221800
20	10	oak	2357500
20	10	pine	1037900
20	10	shrub	826100
20	10	urban	35700
20	10	water	443900
20	11	crop	2040100
20	11	grass	222800
20	11	oak	2377400
20	11	pine	1054700
20	11	shrub	830700
20	11	urban	35700
20	11	water	443900
20	12	crop	2027600
20	12	grass	222400
20	12	oak	2370700
20	12	pine	1045700
20	12	shrub	828400
20	12	urban	35700
20	12	water	443900
20	13	crop	2022500
20	13	grass	221500
20	13	oak	2355400
20	13	pine	1033200
20	13	shrub	827600
20	13	urban	35700
20	13	water	443900
20	14	crop	2040200
20	14	grass	222400
20	14	oak	2375300
20	14	pine	1053900
20	14	shrub	830200
20	14	urban	35700
20	14	water	443900
20	15	crop	2031200
20	15	grass	222600
20	15	oak	2373600
20	15	pine	1047900
20	15	shrub	828700
20	15	urban	35700
20	15	water	443900
20	16	crop	2034500
20	16	grass	221900
20	16	oak	2369800
20	16	pine	1049000
20	16	shrub	829300
20	16	urban	35700
20	16	water	443900
20	17	crop	2035300
20	17	grass	222300
20	17	oak	2373000
20	17	pine	1052100
20	17	shrub	829700
20	17	urban	35700
20	17	water	443900
20	18	crop	2036300
20	18	grass	222400
20	18	oak	2374600
20	18	pine	1051500
20	18	shrub	830400
20	18	urban	35700
20	18	water	443900
20	19	crop	2034400
20	19	grass	222500
20	19	oak	2374700
20	19	pine	1049600
20	19	shrub	829600
20	19	urban	35700
20	19	water	443900
20	20	crop	2038600
20	20	grass	222400
20	20	oak	2375500
20	20	pine	1053300
20	20	shrub	830200
20	20	urban	35700
20	20	water	443900
21	1	crop	2040900
21	1	grass	222800
21	1	oak	2376300
21	1	pine	1054300
21	1	shrub	830000
21	1	urban	35700
21	1	water	443900
21	2	crop	2025600
21	2	grass	222000
21	2	oak	2367600
21	2	pine	1044600
21	2	shrub	827800
21	2	urban	35700
21	2	water	443900
21	3	crop	2033900
21	3	grass	222500
21	3	oak	2369700
21	3	pine	1048600
21	3	shrub	829300
21	3	urban	35700
21	3	water	443900
21	4	crop	2035500
21	4	grass	222400
21	4	oak	2371300
21	4	pine	1048800
21	4	shrub	829800
21	4	urban	35700
21	4	water	443900
21	5	crop	2030300
21	5	grass	222600
21	5	oak	2375000
21	5	pine	1048900
21	5	shrub	828900
21	5	urban	35700
21	5	water	443900
21	6	crop	2016300
21	6	grass	222300
21	6	oak	2371500
21	6	pine	1041600
21	6	shrub	826300
21	6	urban	35700
21	6	water	443900
21	7	crop	2038600
21	7	grass	222600
21	7	oak	2376000
21	7	pine	1053600
21	7	shrub	830100
21	7	urban	35700
21	7	water	443900
21	8	crop	2022300
21	8	grass	222100
21	8	oak	2357600
21	8	pine	1034900
21	8	shrub	827100
21	8	urban	35700
21	8	water	443900
21	9	crop	2039400
21	9	grass	222400
21	9	oak	2373700
21	9	pine	1053400
21	9	shrub	830300
21	9	urban	35700
21	9	water	443900
21	10	crop	2039200
21	10	grass	222600
21	10	oak	2375900
21	10	pine	1053400
21	10	shrub	830100
21	10	urban	35700
21	10	water	443900
21	11	crop	2017700
21	11	grass	221800
21	11	oak	2357600
21	11	pine	1037300
21	11	shrub	826700
21	11	urban	35700
21	11	water	443900
21	12	crop	2038200
21	12	grass	222600
21	12	oak	2375300
21	12	pine	1052600
21	12	shrub	830000
21	12	urban	35700
21	12	water	443900
21	13	crop	2032300
21	13	grass	222300
21	13	oak	2372900
21	13	pine	1049100
21	13	shrub	828800
21	13	urban	35700
21	13	water	443900
21	14	crop	2040300
21	14	grass	222800
21	14	oak	2375900
21	14	pine	1053000
21	14	shrub	830100
21	14	urban	35700
21	14	water	443900
21	15	crop	2036600
21	15	grass	222400
21	15	oak	2374300
21	15	pine	1053100
21	15	shrub	830000
21	15	urban	35700
21	15	water	443900
21	16	crop	2033500
21	16	grass	222500
21	16	oak	2370200
21	16	pine	1046800
21	16	shrub	829000
21	16	urban	35700
21	16	water	443900
21	17	crop	2038700
21	17	grass	222700
21	17	oak	2376400
21	17	pine	1052900
21	17	shrub	830100
21	17	urban	35700
21	17	water	443900
21	18	crop	2037500
21	18	grass	222800
21	18	oak	2375800
21	18	pine	1051500
21	18	shrub	830100
21	18	urban	35700
21	18	water	443900
21	19	crop	2029100
21	19	grass	222000
21	19	oak	2372000
21	19	pine	1049900
21	19	shrub	828800
21	19	urban	35700
21	19	water	443900
21	20	crop	2033800
21	20	grass	222600
21	20	oak	2374900
21	20	pine	1051300
21	20	shrub	829200
21	20	urban	35700
21	20	water	443900
22	1	crop	2037500
22	1	grass	222800
22	1	oak	2375600
22	1	pine	1052000
22	1	shrub	829700
22	1	urban	35700
22	1	water	443900
22	2	crop	2030800
22	2	grass	222400
22	2	oak	2370000
22	2	pine	1049400
22	2	shrub	828900
22	2	urban	35700
22	2	water	443900
22	3	crop	2039400
22	3	grass	222700
22	3	oak	2375900
22	3	pine	1053400
22	3	shrub	830500
22	3	urban	35700
22	3	water	443900
22	4	crop	2030300
22	4	grass	221800
22	4	oak	2369100
22	4	pine	1048600
22	4	shrub	829000
22	4	urban	35700
22	4	water	443900
22	5	crop	2038500
22	5	grass	222500
22	5	oak	2375300
22	5	pine	1054000
22	5	shrub	830400
22	5	urban	35700
22	5	water	443900
22	6	crop	2038400
22	6	grass	222500
22	6	oak	2375400
22	6	pine	1052200
22	6	shrub	829900
22	6	urban	35700
22	6	water	443900
22	7	crop	2026200
22	7	grass	222300
22	7	oak	2360700
22	7	pine	1040900
22	7	shrub	826400
22	7	urban	35700
22	7	water	443900
22	8	crop	2040700
22	8	grass	222600
22	8	oak	2376900
22	8	pine	1053500
22	8	shrub	830300
22	8	urban	35700
22	8	water	443900
22	9	crop	2040400
22	9	grass	222700
22	9	oak	2376500
22	9	pine	1054100
22	9	shrub	830300
22	9	urban	35700
22	9	water	443900
22	10	crop	2035400
22	10	grass	221900
22	10	oak	2372500
22	10	pine	1052700
22	10	shrub	829600
22	10	urban	35700
22	10	water	443900
22	11	crop	2022100
22	11	grass	221300
22	11	oak	2356500
22	11	pine	1034100
22	11	shrub	827000
22	11	urban	35700
22	11	water	443900
22	12	crop	2036400
22	12	grass	222300
22	12	oak	2373500
22	12	pine	1051500
22	12	shrub	830100
22	12	urban	35700
22	12	water	443900
22	13	crop	2039100
22	13	grass	222800
22	13	oak	2376200
22	13	pine	1053400
22	13	shrub	829700
22	13	urban	35700
22	13	water	443900
22	14	crop	2037200
22	14	grass	222800
22	14	oak	2376900
22	14	pine	1053000
22	14	shrub	829800
22	14	urban	35700
22	14	water	443900
22	15	crop	2031800
22	15	grass	221700
22	15	oak	2371500
22	15	pine	1048900
22	15	shrub	829300
22	15	urban	35700
22	15	water	443900
22	16	crop	2035800
22	16	grass	222300
22	16	oak	2371300
22	16	pine	1049800
22	16	shrub	829800
22	16	urban	35700
22	16	water	443900
22	17	crop	2039200
22	17	grass	222500
22	17	oak	2375500
22	17	pine	1051800
22	17	shrub	830000
22	17	urban	35700
22	17	water	443900
22	18	crop	2025400
22	18	grass	221400
22	18	oak	2367100
22	18	pine	1051600
22	18	shrub	829900
22	18	urban	35700
22	18	water	443900
22	19	crop	2031900
22	19	grass	222500
22	19	oak	2369800
22	19	pine	1048000
22	19	shrub	829100
22	19	urban	35700
22	19	water	443900
22	20	crop	2039200
22	20	grass	222700
22	20	oak	2375500
22	20	pine	1053400
22	20	shrub	830300
22	20	urban	35700
22	20	water	443900
23	1	crop	2034100
23	1	grass	222200
23	1	oak	2371800
23	1	pine	1050800
23	1	shrub	829300
23	1	urban	35700
23	1	water	443900
23	2	crop	2033500
23	2	grass	222100
23	2	oak	2370800
23	2	pine	1050100
23	2	shrub	829200
23	2	urban	35700
23	2	water	443900
23	3	crop	2031000
23	3	grass	222100
23	3	oak	2373300
23	3	pine	1051000
23	3	shrub	829600
23	3	urban	35700
23	3	water	443900
23	4	crop	2037500
23	4	grass	222400
23	4	oak	2372700
23	4	pine	1051500
23	4	shrub	829400
23	4	urban	35700
23	4	water	443900
23	5	crop	2023000
23	5	grass	222100
23	5	oak	2354400
23	5	pine	1037300
23	5	shrub	827600
23	5	urban	35700
23	5	water	443900
23	6	crop	2031700
23	6	grass	221500
23	6	oak	2369300
23	6	pine	1050100
23	6	shrub	829500
23	6	urban	35700
23	6	water	443900
23	7	crop	2032400
23	7	grass	222400
23	7	oak	2373500
23	7	pine	1049800
23	7	shrub	829200
23	7	urban	35700
23	7	water	443900
23	8	crop	2022800
23	8	grass	222500
23	8	oak	2373500
23	8	pine	1046900
23	8	shrub	827600
23	8	urban	35700
23	8	water	443900
23	9	crop	2033500
23	9	grass	221800
23	9	oak	2371600
23	9	pine	1048400
23	9	shrub	828800
23	9	urban	35700
23	9	water	443900
23	10	crop	2040900
23	10	grass	222800
23	10	oak	2377000
23	10	pine	1054600
23	10	shrub	830400
23	10	urban	35700
23	10	water	443900
23	11	crop	2012400
23	11	grass	219900
23	11	oak	2360300
23	11	pine	1046700
23	11	shrub	827900
23	11	urban	35700
23	11	water	443900
23	12	crop	2027200
23	12	grass	222200
23	12	oak	2363500
23	12	pine	1045200
23	12	shrub	828100
23	12	urban	35700
23	12	water	443900
23	13	crop	2038200
23	13	grass	222700
23	13	oak	2373800
23	13	pine	1052600
23	13	shrub	830200
23	13	urban	35700
23	13	water	443900
23	14	crop	2038500
23	14	grass	222700
23	14	oak	2374500
23	14	pine	1053200
23	14	shrub	830800
23	14	urban	35700
23	14	water	443900
23	15	crop	2034200
23	15	grass	222300
23	15	oak	2370600
23	15	pine	1049500
23	15	shrub	829100
23	15	urban	35700
23	15	water	443900
23	16	crop	2037000
23	16	grass	222400
23	16	oak	2373900
23	16	pine	1052000
23	16	shrub	829700
23	16	urban	35700
23	16	water	443900
23	17	crop	2034300
23	17	grass	222100
23	17	oak	2373900
23	17	pine	1052500
23	17	shrub	829600
23	17	urban	35700
23	17	water	443900
23	18	crop	2041800
23	18	grass	222800
23	18	oak	2375500
23	18	pine	1053900
23	18	shrub	830300
23	18	urban	35700
23	18	water	443900
23	19	crop	2019200
23	19	grass	221600
23	19	oak	2359000
23	19	pine	1037200
23	19	shrub	827300
23	19	urban	35700
23	19	water	443900
23	20	crop	2035600
23	20	grass	222200
23	20	oak	2372700
23	20	pine	1053100
23	20	shrub	829600
23	20	urban	35700
23	20	water	443900
24	1	crop	2036100
24	1	grass	222400
24	1	oak	2373800
24	1	pine	1053400
24	1	shrub	829300
24	1	urban	35700
24	1	water	443900
24	2	crop	2039600
24	2	grass	222700
24	2	oak	2376300
24	2	pine	1053500
24	2	shrub	830400
24	2	urban	35700
24	2	water	443900
24	3	crop	2036000
24	3	grass	222200
24	3	oak	2373300
24	3	pine	1053000
24	3	shrub	830100
24	3	urban	35700
24	3	water	443900
24	4	crop	2028700
24	4	grass	222800
24	4	oak	2375700
24	4	pine	1047200
24	4	shrub	828200
24	4	urban	35700
24	4	water	443900
24	5	crop	2040300
24	5	grass	222700
24	5	oak	2375700
24	5	pine	1054100
24	5	shrub	830600
24	5	urban	35700
24	5	water	443900
24	6	crop	2042100
24	6	grass	222700
24	6	oak	2377000
24	6	pine	1054900
24	6	shrub	830500
24	6	urban	35700
24	6	water	443900
24	7	crop	2035100
24	7	grass	222200
24	7	oak	2373500
24	7	pine	1051500
24	7	shrub	829900
24	7	urban	35700
24	7	water	443900
24	8	crop	2035600
24	8	grass	222600
24	8	oak	2375500
24	8	pine	1051400
24	8	shrub	829200
24	8	urban	35700
24	8	water	443900
24	9	crop	2038500
24	9	grass	222400
24	9	oak	2373700
24	9	pine	1053100
24	9	shrub	830200
24	9	urban	35700
24	9	water	443900
24	10	crop	2042000
24	10	grass	222700
24	10	oak	2377100
24	10	pine	1054500
24	10	shrub	830600
24	10	urban	35700
24	10	water	443900
24	11	crop	2037000
24	11	grass	222800
24	11	oak	2377000
24	11	pine	1052500
24	11	shrub	829500
24	11	urban	35700
24	11	water	443900
24	12	crop	2028900
24	12	grass	222100
24	12	oak	2368000
24	12	pine	1045700
24	12	shrub	829200
24	12	urban	35700
24	12	water	443900
24	13	crop	2035100
24	13	grass	222400
24	13	oak	2371900
24	13	pine	1052000
24	13	shrub	829300
24	13	urban	35700
24	13	water	443900
24	14	crop	2033100
24	14	grass	220800
24	14	oak	2370500
24	14	pine	1051100
24	14	shrub	830300
24	14	urban	35700
24	14	water	443900
24	15	crop	2035200
24	15	grass	222400
24	15	oak	2372800
24	15	pine	1049400
24	15	shrub	829400
24	15	urban	35700
24	15	water	443900
24	16	crop	2038000
24	16	grass	222800
24	16	oak	2376100
24	16	pine	1053000
24	16	shrub	830000
24	16	urban	35700
24	16	water	443900
24	17	crop	2041700
24	17	grass	222600
24	17	oak	2377000
24	17	pine	1054200
24	17	shrub	830700
24	17	urban	35700
24	17	water	443900
24	18	crop	2034500
24	18	grass	222000
24	18	oak	2370600
24	18	pine	1047100
24	18	shrub	829200
24	18	urban	35700
24	18	water	443900
24	19	crop	2040200
24	19	grass	222600
24	19	oak	2375300
24	19	pine	1054300
24	19	shrub	830600
24	19	urban	35700
24	19	water	443900
24	20	crop	2033400
24	20	grass	222800
24	20	oak	2373300
24	20	pine	1049800
24	20	shrub	828900
24	20	urban	35700
24	20	water	443900
25	1	crop	2030100
25	1	grass	222500
25	1	oak	2373800
25	1	pine	1049100
25	1	shrub	827500
25	1	urban	35700
25	1	water	443900
25	2	crop	2028600
25	2	grass	222600
25	2	oak	2374700
25	2	pine	1046400
25	2	shrub	828700
25	2	urban	35700
25	2	water	443900
25	3	crop	2039900
25	3	grass	222300
25	3	oak	2375500
25	3	pine	1054200
25	3	shrub	830500
25	3	urban	35700
25	3	water	443900
25	4	crop	2028600
25	4	grass	221500
25	4	oak	2363600
25	4	pine	1043300
25	4	shrub	829100
25	4	urban	35700
25	4	water	443900
25	5	crop	2036700
25	5	grass	222800
25	5	oak	2374000
25	5	pine	1053400
25	5	shrub	829200
25	5	urban	35700
25	5	water	443900
25	6	crop	2013500
25	6	grass	220000
25	6	oak	2355500
25	6	pine	1043800
25	6	shrub	827700
25	6	urban	35700
25	6	water	443900
25	7	crop	2027400
25	7	grass	221900
25	7	oak	2364300
25	7	pine	1041400
25	7	shrub	828400
25	7	urban	35700
25	7	water	443900
25	8	crop	2038900
25	8	grass	222800
25	8	oak	2377200
25	8	pine	1053800
25	8	shrub	830400
25	8	urban	35700
25	8	water	443900
25	9	crop	2034700
25	9	grass	222300
25	9	oak	2375000
25	9	pine	1052500
25	9	shrub	829400
25	9	urban	35700
25	9	water	443900
25	10	crop	2035600
25	10	grass	222500
25	10	oak	2374000
25	10	pine	1053000
25	10	shrub	830100
25	10	urban	35700
25	10	water	443900
25	11	crop	2035000
25	11	grass	222400
25	11	oak	2373000
25	11	pine	1052300
25	11	shrub	829500
25	11	urban	35700
25	11	water	443900
25	12	crop	2037600
25	12	grass	222200
25	12	oak	2374600
25	12	pine	1053500
25	12	shrub	830400
25	12	urban	35700
25	12	water	443900
25	13	crop	2036200
25	13	grass	221900
25	13	oak	2372500
25	13	pine	1051900
25	13	shrub	829500
25	13	urban	35700
25	13	water	443900
25	14	crop	2034500
25	14	grass	222700
25	14	oak	2374900
25	14	pine	1050100
25	14	shrub	829600
25	14	urban	35700
25	14	water	443900
25	15	crop	2035300
25	15	grass	222300
25	15	oak	2371700
25	15	pine	1051800
25	15	shrub	829100
25	15	urban	35700
25	15	water	443900
25	16	crop	2032200
25	16	grass	222500
25	16	oak	2371900
25	16	pine	1049200
25	16	shrub	829200
25	16	urban	35700
25	16	water	443900
25	17	crop	2037300
25	17	grass	222800
25	17	oak	2375500
25	17	pine	1053800
25	17	shrub	829500
25	17	urban	35700
25	17	water	443900
25	18	crop	2030200
25	18	grass	221700
25	18	oak	2367700
25	18	pine	1044700
25	18	shrub	827500
25	18	urban	35700
25	18	water	443900
25	19	crop	2039200
25	19	grass	222800
25	19	oak	2374800
25	19	pine	1053300
25	19	shrub	830300
25	19	urban	35700
25	19	water	443900
25	20	crop	2036100
25	20	grass	222200
25	20	oak	2375500
25	20	pine	1053200
25	20	shrub	829400
25	20	urban	35700
25	20	water	443900
26	1	crop	2040400
26	1	grass	222800
26	1	oak	2375200
26	1	pine	1053900
26	1	shrub	830400
26	1	urban	35700
26	1	water	443900
26	2	crop	2037600
26	2	grass	222600
26	2	oak	2372900
26	2	pine	1051000
26	2	shrub	830200
26	2	urban	35700
26	2	water	443900
26	3	crop	2034400
26	3	grass	222600
26	3	oak	2369900
26	3	pine	1048400
26	3	shrub	829000
26	3	urban	35700
26	3	water	443900
26	4	crop	2041000
26	4	grass	222600
26	4	oak	2375500
26	4	pine	1054200
26	4	shrub	830300
26	4	urban	35700
26	4	water	443900
26	5	crop	2036100
26	5	grass	222400
26	5	oak	2374900
26	5	pine	1051200
26	5	shrub	829300
26	5	urban	35700
26	5	water	443900
26	6	crop	2034400
26	6	grass	221900
26	6	oak	2371000
26	6	pine	1051000
26	6	shrub	830000
26	6	urban	35700
26	6	water	443900
26	7	crop	2026500
26	7	grass	222000
26	7	oak	2368300
26	7	pine	1043000
26	7	shrub	828000
26	7	urban	35700
26	7	water	443900
26	8	crop	2039700
26	8	grass	222700
26	8	oak	2375100
26	8	pine	1053100
26	8	shrub	830200
26	8	urban	35700
26	8	water	443900
26	9	crop	2037000
26	9	grass	222700
26	9	oak	2374700
26	9	pine	1053200
26	9	shrub	829900
26	9	urban	35700
26	9	water	443900
26	10	crop	2039500
26	10	grass	222800
26	10	oak	2377200
26	10	pine	1053600
26	10	shrub	830300
26	10	urban	35700
26	10	water	443900
26	11	crop	2036900
26	11	grass	222600
26	11	oak	2375000
26	11	pine	1051300
26	11	shrub	828900
26	11	urban	35700
26	11	water	443900
26	12	crop	2026900
26	12	grass	222200
26	12	oak	2369500
26	12	pine	1046100
26	12	shrub	829100
26	12	urban	35700
26	12	water	443900
26	13	crop	2035300
26	13	grass	222600
26	13	oak	2375400
26	13	pine	1052400
26	13	shrub	829200
26	13	urban	35700
26	13	water	443900
26	14	crop	2040600
26	14	grass	222700
26	14	oak	2376000
26	14	pine	1054400
26	14	shrub	829900
26	14	urban	35700
26	14	water	443900
26	15	crop	2038200
26	15	grass	222600
26	15	oak	2373900
26	15	pine	1053400
26	15	shrub	829900
26	15	urban	35700
26	15	water	443900
26	16	crop	2040800
26	16	grass	222800
26	16	oak	2377000
26	16	pine	1053800
26	16	shrub	829900
26	16	urban	35700
26	16	water	443900
26	17	crop	2030900
26	17	grass	222300
26	17	oak	2370200
26	17	pine	1047000
26	17	shrub	828500
26	17	urban	35700
26	17	water	443900
26	18	crop	2030200
26	18	grass	222200
26	18	oak	2370200
26	18	pine	1047900
26	18	shrub	829900
26	18	urban	35700
26	18	water	443900
26	19	crop	2040500
26	19	grass	222600
26	19	oak	2376100
26	19	pine	1053900
26	19	shrub	830100
26	19	urban	35700
26	19	water	443900
26	20	crop	2028600
26	20	grass	222500
26	20	oak	2363800
26	20	pine	1043800
26	20	shrub	829200
26	20	urban	35700
26	20	water	443900
27	1	crop	2022400
27	1	grass	222300
27	1	oak	2368800
27	1	pine	1046400
27	1	shrub	827200
27	1	urban	35700
27	1	water	443900
27	2	crop	2039600
27	2	grass	222700
27	2	oak	2376200
27	2	pine	1053800
27	2	shrub	830200
27	2	urban	35700
27	2	water	443900
27	3	crop	2040800
27	3	grass	222600
27	3	oak	2377000
27	3	pine	1054000
27	3	shrub	830600
27	3	urban	35700
27	3	water	443900
27	4	crop	2035000
27	4	grass	222100
27	4	oak	2375600
27	4	pine	1052000
27	4	shrub	829700
27	4	urban	35700
27	4	water	443900
27	5	crop	2039100
27	5	grass	222300
27	5	oak	2373000
27	5	pine	1052900
27	5	shrub	830200
27	5	urban	35700
27	5	water	443900
27	6	crop	2035700
27	6	grass	222500
27	6	oak	2374100
27	6	pine	1052400
27	6	shrub	829500
27	6	urban	35700
27	6	water	443900
27	7	crop	2036600
27	7	grass	222300
27	7	oak	2374700
27	7	pine	1053100
27	7	shrub	830100
27	7	urban	35700
27	7	water	443900
27	8	crop	2024600
27	8	grass	221700
27	8	oak	2369000
27	8	pine	1049300
27	8	shrub	828200
27	8	urban	35700
27	8	water	443900
27	9	crop	2038500
27	9	grass	222300
27	9	oak	2375700
27	9	pine	1054200
27	9	shrub	830200
27	9	urban	35700
27	9	water	443900
27	10	crop	2037400
27	10	grass	222700
27	10	oak	2374400
27	10	pine	1051900
27	10	shrub	830100
27	10	urban	35700
27	10	water	443900
27	11	crop	2033300
27	11	grass	222500
27	11	oak	2369500
27	11	pine	1046200
27	11	shrub	828900
27	11	urban	35700
27	11	water	443900
27	12	crop	2034800
27	12	grass	222300
27	12	oak	2373300
27	12	pine	1052600
27	12	shrub	830000
27	12	urban	35700
27	12	water	443900
27	13	crop	2034500
27	13	grass	222600
27	13	oak	2372100
27	13	pine	1049700
27	13	shrub	829700
27	13	urban	35700
27	13	water	443900
27	14	crop	2038000
27	14	grass	222600
27	14	oak	2375500
27	14	pine	1053700
27	14	shrub	830300
27	14	urban	35700
27	14	water	443900
27	15	crop	2036200
27	15	grass	222600
27	15	oak	2371800
27	15	pine	1048200
27	15	shrub	828200
27	15	urban	35700
27	15	water	443900
27	16	crop	2036700
27	16	grass	222100
27	16	oak	2373300
27	16	pine	1053700
27	16	shrub	830200
27	16	urban	35700
27	16	water	443900
27	17	crop	2037000
27	17	grass	222600
27	17	oak	2375100
27	17	pine	1052100
27	17	shrub	830000
27	17	urban	35700
27	17	water	443900
27	18	crop	2009000
27	18	grass	219100
27	18	oak	2349100
27	18	pine	1036200
27	18	shrub	826300
27	18	urban	35700
27	18	water	443900
27	19	crop	2019500
27	19	grass	220300
27	19	oak	2358600
27	19	pine	1045700
27	19	shrub	828400
27	19	urban	35700
27	19	water	443900
27	20	crop	2038100
27	20	grass	222200
27	20	oak	2375500
27	20	pine	1053400
27	20	shrub	830100
27	20	urban	35700
27	20	water	443900
28	1	crop	2036400
28	1	grass	222300
28	1	oak	2373800
28	1	pine	1051800
28	1	shrub	829300
28	1	urban	35700
28	1	water	443900
28	2	crop	2035600
28	2	grass	222600
28	2	oak	2374800
28	2	pine	1052500
28	2	shrub	829800
28	2	urban	35700
28	2	water	443900
28	3	crop	2014000
28	3	grass	221700
28	3	oak	2363000
28	3	pine	1038400
28	3	shrub	826500
28	3	urban	35700
28	3	water	443900
28	4	crop	2035100
28	4	grass	222500
28	4	oak	2372500
28	4	pine	1049100
28	4	shrub	829300
28	4	urban	35700
28	4	water	443900
28	5	crop	2026500
28	5	grass	222600
28	5	oak	2369500
28	5	pine	1044500
28	5	shrub	828200
28	5	urban	35700
28	5	water	443900
28	6	crop	2033600
28	6	grass	222100
28	6	oak	2366800
28	6	pine	1047400
28	6	shrub	829700
28	6	urban	35700
28	6	water	443900
28	7	crop	2040400
28	7	grass	222700
28	7	oak	2377000
28	7	pine	1054700
28	7	shrub	830800
28	7	urban	35700
28	7	water	443900
28	8	crop	2038300
28	8	grass	222500
28	8	oak	2375100
28	8	pine	1052300
28	8	shrub	830100
28	8	urban	35700
28	8	water	443900
28	9	crop	2040200
28	9	grass	222600
28	9	oak	2376300
28	9	pine	1054700
28	9	shrub	830500
28	9	urban	35700
28	9	water	443900
28	10	crop	2034800
28	10	grass	222300
28	10	oak	2374900
28	10	pine	1052000
28	10	shrub	830200
28	10	urban	35700
28	10	water	443900
28	11	crop	2038400
28	11	grass	222700
28	11	oak	2374500
28	11	pine	1053600
28	11	shrub	830200
28	11	urban	35700
28	11	water	443900
28	12	crop	2017200
28	12	grass	220100
28	12	oak	2362300
28	12	pine	1047300
28	12	shrub	828200
28	12	urban	35700
28	12	water	443900
28	13	crop	2039300
28	13	grass	222400
28	13	oak	2375400
28	13	pine	1053900
28	13	shrub	830200
28	13	urban	35700
28	13	water	443900
28	14	crop	2020700
28	14	grass	221800
28	14	oak	2356300
28	14	pine	1035900
28	14	shrub	827400
28	14	urban	35700
28	14	water	443900
28	15	crop	2039900
28	15	grass	222700
28	15	oak	2375600
28	15	pine	1053000
28	15	shrub	830400
28	15	urban	35700
28	15	water	443900
28	16	crop	2039600
28	16	grass	222600
28	16	oak	2375300
28	16	pine	1054500
28	16	shrub	830600
28	16	urban	35700
28	16	water	443900
28	17	crop	2035300
28	17	grass	222800
28	17	oak	2376000
28	17	pine	1050800
28	17	shrub	829800
28	17	urban	35700
28	17	water	443900
28	18	crop	2037200
28	18	grass	222100
28	18	oak	2372900
28	18	pine	1052400
28	18	shrub	830100
28	18	urban	35700
28	18	water	443900
28	19	crop	2037700
28	19	grass	222500
28	19	oak	2375800
28	19	pine	1052000
28	19	shrub	829800
28	19	urban	35700
28	19	water	443900
28	20	crop	2039700
28	20	grass	222700
28	20	oak	2375300
28	20	pine	1052900
28	20	shrub	830000
28	20	urban	35700
28	20	water	443900
29	1	crop	2038200
29	1	grass	222700
29	1	oak	2373600
29	1	pine	1051500
29	1	shrub	830400
29	1	urban	35700
29	1	water	443900
29	2	crop	2039700
29	2	grass	222200
29	2	oak	2374100
29	2	pine	1052700
29	2	shrub	830300
29	2	urban	35700
29	2	water	443900
29	3	crop	2025100
29	3	grass	222400
29	3	oak	2365000
29	3	pine	1042300
29	3	shrub	828800
29	3	urban	35700
29	3	water	443900
29	4	crop	2035200
29	4	grass	222600
29	4	oak	2373400
29	4	pine	1049800
29	4	shrub	829700
29	4	urban	35700
29	4	water	443900
29	5	crop	2038400
29	5	grass	222800
29	5	oak	2377100
29	5	pine	1053600
29	5	shrub	829800
29	5	urban	35700
29	5	water	443900
29	6	crop	2036000
29	6	grass	221700
29	6	oak	2373600
29	6	pine	1053700
29	6	shrub	830200
29	6	urban	35700
29	6	water	443900
29	7	crop	2034900
29	7	grass	222300
29	7	oak	2371900
29	7	pine	1050200
29	7	shrub	829200
29	7	urban	35700
29	7	water	443900
29	8	crop	2022500
29	8	grass	221600
29	8	oak	2361400
29	8	pine	1038900
29	8	shrub	827800
29	8	urban	35700
29	8	water	443900
29	9	crop	2032600
29	9	grass	221800
29	9	oak	2370200
29	9	pine	1049500
29	9	shrub	829200
29	9	urban	35700
29	9	water	443900
29	10	crop	2040900
29	10	grass	222700
29	10	oak	2374500
29	10	pine	1053400
29	10	shrub	830000
29	10	urban	35700
29	10	water	443900
29	11	crop	2037500
29	11	grass	222300
29	11	oak	2372800
29	11	pine	1052500
29	11	shrub	829900
29	11	urban	35700
29	11	water	443900
29	12	crop	2033100
29	12	grass	222100
29	12	oak	2370000
29	12	pine	1048900
29	12	shrub	829700
29	12	urban	35700
29	12	water	443900
29	13	crop	2034600
29	13	grass	222500
29	13	oak	2371500
29	13	pine	1048000
29	13	shrub	829400
29	13	urban	35700
29	13	water	443900
29	14	crop	2041600
29	14	grass	222800
29	14	oak	2376800
29	14	pine	1053900
29	14	shrub	830400
29	14	urban	35700
29	14	water	443900
29	15	crop	2038100
29	15	grass	222800
29	15	oak	2374600
29	15	pine	1052800
