run	year	lct	area
20	4	crop	2018600
20	4	grass	218200
20	4	oak	2357100
20	4	pine	1039400
20	4	shrub	828400
20	4	urban	35700
20	4	water	443900
20	5	crop	2030900
20	5	grass	221300
20	5	oak	2360000
20	5	pine	1040700
20	5	shrub	828300
20	5	urban	35700
20	5	water	443900
20	6	crop	2036700
20	6	grass	222700
20	6	oak	2375100
20	6	pine	1050100
20	6	shrub	828800
20	6	urban	35700
20	6	water	443900
20	7	crop	2038000
20	7	grass	222300
20	7	oak	2374100
20	7	pine	1053500
20	7	shrub	830600
20	7	urban	35700
20	7	water	443900
20	8	crop	2038200
20	8	grass	221100
20	8	oak	2375500
20	8	pine	1053900
20	8	shrub	830000
20	8	urban	35700
20	8	water	443900
20	9	crop	2035200
20	9	grass	222400
20	9	oak	2373700
20	9	pine	1050800
20	9	shrub	828700
20	9	urban	35700
20	9	water	443900
20	10	crop	2007400
20	10	grass	221200
20	10	oak	2335400
20	10	pine	1010300
20	10	shrub	821900
20	10	urban	35700
20	10	water	443900
20	11	crop	2014300
20	11	grass	222200
20	11	oak	2369600
20	11	pine	1038600
20	11	shrub	824300
20	11	urban	35700
20	11	water	443900
20	12	crop	2038900
20	12	grass	221600
20	12	oak	2374000
20	12	pine	1053900
20	12	shrub	830100
20	12	urban	35700
20	12	water	443900
20	13	crop	2012600
20	13	grass	220800
20	13	oak	2345800
20	13	pine	1011800
20	13	shrub	822000
20	13	urban	35700
20	13	water	443900
20	14	crop	2028200
20	14	grass	221400
20	14	oak	2362800
20	14	pine	1045300
20	14	shrub	828900
20	14	urban	35700
20	14	water	443900
20	15	crop	2011500
20	15	grass	221300
20	15	oak	2335600
20	15	pine	1013200
20	15	shrub	821600
20	15	urban	35700
20	15	water	443900
20	16	crop	2040100
20	16	grass	222800
20	16	oak	2375600
20	16	pine	1052100
20	16	shrub	830500
20	16	urban	35700
20	16	water	443900
20	17	crop	2037900
20	17	grass	222300
20	17	oak	2374400
20	17	pine	1053800
20	17	shrub	830100
20	17	urban	35700
20	17	water	443900
20	18	crop	2038700
20	18	grass	222500
20	18	oak	2375600
20	18	pine	1053300
20	18	shrub	830100
20	18	urban	35700
20	18	water	443900
20	19	crop	2033100
20	19	grass	221100
20	19	oak	2369700
20	19	pine	1046900
20	19	shrub	829400
20	19	urban	35700
20	19	water	443900
20	20	crop	2030300
20	20	grass	222100
20	20	oak	2372300
20	20	pine	1047000
20	20	shrub	827400
20	20	urban	35700
20	20	water	443900
21	1	crop	2026100
21	1	grass	220000
21	1	oak	2363900
21	1	pine	1042200
21	1	shrub	828100
21	1	urban	35700
21	1	water	443900
21	2	crop	2032000
21	2	grass	222100
21	2	oak	2372900
21	2	pine	1047400
21	2	shrub	829000
21	2	urban	35700
21	2	water	443900
21	3	crop	2036400
21	3	grass	222500
21	3	oak	2373500
21	3	pine	1052200
21	3	shrub	829400
21	3	urban	35700
21	3	water	443900
21	4	crop	2033000
21	4	grass	222100
21	4	oak	2372400
21	4	pine	1049500
21	4	shrub	829400
21	4	urban	35700
21	4	water	443900
21	5	crop	2009800
21	5	grass	219500
21	5	oak	2335500
21	5	pine	1012800
21	5	shrub	821500
21	5	urban	35700
21	5	water	443900
21	6	crop	2034100
21	6	grass	222300
21	6	oak	2370500
21	6	pine	1048700
21	6	shrub	829800
21	6	urban	35700
21	6	water	443900
21	7	crop	2023900
21	7	grass	221800
21	7	oak	2365000
21	7	pine	1042100
21	7	shrub	827500
21	7	urban	35700
21	7	water	443900
21	8	crop	2019800
21	8	grass	217500
21	8	oak	2359800
21	8	pine	1046300
21	8	shrub	828500
21	8	urban	35700
21	8	water	443900
21	9	crop	2037300
21	9	grass	222200
21	9	oak	2375700
21	9	pine	1053600
21	9	shrub	830300
21	9	urban	35700
21	9	water	443900
21	10	crop	2016100
21	10	grass	219600
21	10	oak	2356000
21	10	pine	1040700
21	10	shrub	824600
21	10	urban	35700
21	10	water	443900
21	11	crop	2029700
21	11	grass	220600
21	11	oak	2364100
21	11	pine	1042800
21	11	shrub	828100
21	11	urban	35700
21	11	water	443900
21	12	crop	2034200
21	12	grass	220800
21	12	oak	2370300
21	12	pine	1051800
21	12	shrub	829500
21	12	urban	35700
21	12	water	443900
21	13	crop	2028400
21	13	grass	221100
21	13	oak	2363800
21	13	pine	1047400
21	13	shrub	828700
21	13	urban	35700
21	13	water	443900
21	14	crop	2039600
21	14	grass	222500
21	14	oak	2375900
21	14	pine	1053800
21	14	shrub	830000
21	14	urban	35700
21	14	water	443900
21	15	crop	2035500
21	15	grass	222200
21	15	oak	2373100
21	15	pine	1050000
21	15	shrub	829700
21	15	urban	35700
21	15	water	443900
21	16	crop	2041200
21	16	grass	222700
21	16	oak	2374600
21	16	pine	1052600
21	16	shrub	830300
21	16	urban	35700
21	16	water	443900
21	17	crop	2040500
21	17	grass	222700
21	17	oak	2374900
21	17	pine	1054100
21	17	shrub	830500
21	17	urban	35700
21	17	water	443900
21	18	crop	2025000
21	18	grass	221900
21	18	oak	2364900
21	18	pine	1042100
21	18	shrub	825600
21	18	urban	35700
21	18	water	443900
21	19	crop	2031700
21	19	grass	219900
21	19	oak	2372200
21	19	pine	1047600
21	19	shrub	828100
21	19	urban	35700
21	19	water	443900
21	20	crop	2041400
21	20	grass	222700
21	20	oak	2376000
21	20	pine	1053100
21	20	shrub	830200
21	20	urban	35700
21	20	water	443900
22	1	crop	2040400
22	1	grass	222500
22	1	oak	2374900
22	1	pine	1050600
22	1	shrub	829900
22	1	urban	35700
22	1	water	443900
22	2	crop	2035800
22	2	grass	222300
22	2	oak	2369000
22	2	pine	1047100
22	2	shrub	829500
22	2	urban	35700
22	2	water	443900
22	3	crop	2040100
22	3	grass	222700
22	3	oak	2375700
22	3	pine	1052800
22	3	shrub	830000
22	3	urban	35700
22	3	water	443900
22	4	crop	2010200
22	4	grass	222400
22	4	oak	2364200
22	4	pine	1031700
22	4	shrub	821000
22	4	urban	35700
22	4	water	443900
22	5	crop	2034900
22	5	grass	221600
22	5	oak	2369300
22	5	pine	1050900
22	5	shrub	829500
22	5	urban	35700
22	5	water	443900
22	6	crop	2035300
22	6	grass	221300
22	6	oak	2370500
22	6	pine	1047900
22	6	shrub	829200
22	6	urban	35700
22	6	water	443900
22	7	crop	2027600
22	7	grass	222000
22	7	oak	2372100
22	7	pine	1045600
22	7	shrub	827200
22	7	urban	35700
22	7	water	443900
22	8	crop	2033000
22	8	grass	220800
22	8	oak	2368300
22	8	pine	1049400
22	8	shrub	829000
22	8	urban	35700
22	8	water	443900
22	9	crop	2035300
22	9	grass	222100
22	9	oak	2368000
22	9	pine	1049300
22	9	shrub	829000
22	9	urban	35700
22	9	water	443900
22	10	crop	2028600
22	10	grass	222800
22	10	oak	2375200
22	10	pine	1045300
22	10	shrub	826000
22	10	urban	35700
22	10	water	443900
22	11	crop	2040800
22	11	grass	221700
22	11	oak	2374300
22	11	pine	1053400
22	11	shrub	830100
22	11	urban	35700
22	11	water	443900
22	12	crop	2029800
22	12	grass	222100
22	12	oak	2369800
22	12	pine	1047700
22	12	shrub	828400
22	12	urban	35700
22	12	water	443900
22	13	crop	2027800
22	13	grass	221200
22	13	oak	2353300
22	13	pine	1033200
22	13	shrub	825900
22	13	urban	35700
22	13	water	443900
22	14	crop	2036200
22	14	grass	221600
22	14	oak	2368700
22	14	pine	1049300
22	14	shrub	828500
22	14	urban	35700
22	14	water	443900
22	15	crop	2032500
22	15	grass	222200
22	15	oak	2374100
22	15	pine	1048500
22	15	shrub	829700
22	15	urban	35700
22	15	water	443900
22	16	crop	2038500
22	16	grass	222400
22	16	oak	2374900
22	16	pine	1054400
22	16	shrub	830500
22	16	urban	35700
22	16	water	443900
22	17	crop	2030600
22	17	grass	221200
22	17	oak	2356200
22	17	pine	1037100
22	17	shrub	826900
22	17	urban	35700
22	17	water	443900
22	18	crop	2024000
22	18	grass	218800
22	18	oak	2356700
22	18	pine	1034000
22	18	shrub	826200
22	18	urban	35700
22	18	water	443900
22	19	crop	2037600
22	19	grass	221800
22	19	oak	2374100
22	19	pine	1053300
22	19	shrub	829600
22	19	urban	35700
22	19	water	443900
22	20	crop	2036800
22	20	grass	222200
22	20	oak	2370400
22	20	pine	1049300
22	20	shrub	829700
22	20	urban	35700
22	20	water	443900
23	1	crop	2038100
23	1	grass	221900
23	1	oak	2374300
23	1	pine	1051000
23	1	shrub	829200
23	1	urban	35700
23	1	water	443900
23	2	crop	2036900
23	2	grass	222000
23	2	oak	2374300
23	2	pine	1052800
23	2	shrub	830000
23	2	urban	35700
23	2	water	443900
23	3	crop	2018100
23	3	grass	218800
23	3	oak	2358200
23	3	pine	1041100
23	3	shrub	827400
23	3	urban	35700
23	3	water	443900
23	4	crop	2036100
23	4	grass	221400
23	4	oak	2373400
23	4	pine	1050700
23	4	shrub	829400
23	4	urban	35700
23	4	water	443900
23	5	crop	2034700
23	5	grass	222600
23	5	oak	2375900
23	5	pine	1051500
23	5	shrub	829600
23	5	urban	35700
23	5	water	443900
23	6	crop	2026700
23	6	grass	221200
23	6	oak	2365100
23	6	pine	1047000
23	6	shrub	828200
23	6	urban	35700
23	6	water	443900
23	7	crop	2032000
23	7	grass	221500
23	7	oak	2361700
23	7	pine	1044600
23	7	shrub	827700
23	7	urban	35700
23	7	water	443900
23	8	crop	2033900
23	8	grass	222300
23	8	oak	2373600
23	8	pine	1049000
23	8	shrub	828700
23	8	urban	35700
23	8	water	443900
23	9	crop	2036900
23	9	grass	222500
23	9	oak	2372500
23	9	pine	1051400
23	9	shrub	830000
23	9	urban	35700
23	9	water	443900
23	10	crop	2039700
23	10	grass	222500
23	10	oak	2374300
23	10	pine	1050100
23	10	shrub	829900
23	10	urban	35700
23	10	water	443900
23	11	crop	2037600
23	11	grass	222500
23	11	oak	2373300
23	11	pine	1049100
23	11	shrub	829400
23	11	urban	35700
23	11	water	443900
23	12	crop	2038700
23	12	grass	222100
23	12	oak	2374200
23	12	pine	1051700
23	12	shrub	829200
23	12	urban	35700
23	12	water	443900
23	13	crop	2030600
23	13	grass	221500
23	13	oak	2368100
23	13	pine	1048300
23	13	shrub	829300
23	13	urban	35700
23	13	water	443900
23	14	crop	2034100
23	14	grass	222000
23	14	oak	2364700
23	14	pine	1047700
23	14	shrub	829100
23	14	urban	35700
23	14	water	443900
23	15	crop	2036900
23	15	grass	222700
23	15	oak	2375400
23	15	pine	1049500
23	15	shrub	829500
23	15	urban	35700
23	15	water	443900
23	16	crop	2027400
23	16	grass	221900
23	16	oak	2366800
23	16	pine	1043800
23	16	shrub	827400
23	16	urban	35700
23	16	water	443900
23	17	crop	2037200
23	17	grass	221800
23	17	oak	2372400
23	17	pine	1048300
23	17	shrub	828800
23	17	urban	35700
23	17	water	443900
23	18	crop	2025000
23	18	grass	222800
23	18	oak	2370800
23	18	pine	1034200
23	18	shrub	825300
23	18	urban	35700
23	18	water	443900
23	19	crop	2034500
23	19	grass	221200
23	19	oak	2372700
23	19	pine	1052700
23	19	shrub	830400
23	19	urban	35700
23	19	water	443900
23	20	crop	2036800
23	20	grass	222100
23	20	oak	2373700
23	20	pine	1051800
23	20	shrub	829700
23	20	urban	35700
23	20	water	443900
24	1	crop	2038700
24	1	grass	221900
24	1	oak	2373600
24	1	pine	1052100
24	1	shrub	830300
24	1	urban	35700
24	1	water	443900
24	2	crop	2037800
24	2	grass	222100
24	2	oak	2371600
24	2	pine	1051800
24	2	shrub	830200
24	2	urban	35700
24	2	water	443900
24	3	crop	2034400
24	3	grass	221600
24	3	oak	2370600
24	3	pine	1051000
24	3	shrub	829200
24	3	urban	35700
24	3	water	443900
24	4	crop	2031900
24	4	grass	220800
24	4	oak	2371100
24	4	pine	1048500
24	4	shrub	828500
24	4	urban	35700
24	4	water	443900
24	5	crop	2020000
24	5	grass	222800
24	5	oak	2372800
24	5	pine	1035000
24	5	shrub	823000
24	5	urban	35700
24	5	water	443900
24	6	crop	2034800
24	6	grass	222200
24	6	oak	2372300
24	6	pine	1047900
24	6	shrub	829500
24	6	urban	35700
24	6	water	443900
24	7	crop	2029000
24	7	grass	222200
24	7	oak	2365600
24	7	pine	1040700
24	7	shrub	826500
24	7	urban	35700
24	7	water	443900
24	8	crop	2035600
24	8	grass	221400
24	8	oak	2371600
24	8	pine	1049100
24	8	shrub	829100
24	8	urban	35700
24	8	water	443900
24	9	crop	2039500
24	9	grass	222800
24	9	oak	2376300
24	9	pine	1053500
24	9	shrub	829500
24	9	urban	35700
24	9	water	443900
24	10	crop	2031600
24	10	grass	221600
24	10	oak	2373200
24	10	pine	1050600
24	10	shrub	829100
24	10	urban	35700
24	10	water	443900
24	11	crop	2039200
24	11	grass	222800
24	11	oak	2375400
24	11	pine	1052100
24	11	shrub	829800
24	11	urban	35700
24	11	water	443900
24	12	crop	2035800
24	12	grass	221200
24	12	oak	2372500
24	12	pine	1050200
24	12	shrub	828900
24	12	urban	35700
24	12	water	443900
24	13	crop	1996400
24	13	grass	220200
24	13	oak	2325100
24	13	pine	1009200
24	13	shrub	819500
24	13	urban	35700
24	13	water	443900
24	14	crop	2033000
24	14	grass	222600
24	14	oak	2372600
24	14	pine	1047700
24	14	shrub	828000
24	14	urban	35700
24	14	water	443900
24	15	crop	2017800
24	15	grass	220500
24	15	oak	2356400
24	15	pine	1036200
24	15	shrub	824600
24	15	urban	35700
24	15	water	443900
24	16	crop	2027500
24	16	grass	222100
24	16	oak	2365400
24	16	pine	1039100
24	16	shrub	826800
24	16	urban	35700
24	16	water	443900
24	17	crop	2036700
24	17	grass	222600
24	17	oak	2373900
24	17	pine	1048700
24	17	shrub	828300
24	17	urban	35700
24	17	water	443900
24	18	crop	2021900
24	18	grass	222800
24	18	oak	2374300
24	18	pine	1039900
24	18	shrub	825600
24	18	urban	35700
24	18	water	443900
24	19	crop	2037500
24	19	grass	221400
24	19	oak	2373600
24	19	pine	1052000
24	19	shrub	830300
24	19	urban	35700
24	19	water	443900
24	20	crop	2037700
24	20	grass	221800
24	20	oak	2372400
24	20	pine	1050900
24	20	shrub	829800
24	20	urban	35700
24	20	water	443900
25	1	crop	2034400
25	1	grass	221500
25	1	oak	2373800
25	1	pine	1050100
25	1	shrub	828100
25	1	urban	35700
25	1	water	443900
25	2	crop	2031000
25	2	grass	221200
25	2	oak	2370400
25	2	pine	1045700
25	2	shrub	827400
25	2	urban	35700
25	2	water	443900
25	3	crop	2037800
25	3	grass	222100
25	3	oak	2374100
25	3	pine	1053200
25	3	shrub	829700
25	3	urban	35700
25	3	water	443900
25	4	crop	2004100
25	4	grass	217400
25	4	oak	2327800
25	4	pine	1005800
25	4	shrub	823100
25	4	urban	35700
25	4	water	443900
25	5	crop	2040300
25	5	grass	222700
25	5	oak	2375600
25	5	pine	1054000
25	5	shrub	830500
25	5	urban	35700
25	5	water	443900
25	6	crop	2038200
25	6	grass	222500
25	6	oak	2373300
25	6	pine	1051600
25	6	shrub	830000
25	6	urban	35700
25	6	water	443900
25	7	crop	2030400
25	7	grass	221800
25	7	oak	2363600
25	7	pine	1042800
25	7	shrub	828000
25	7	urban	35700
25	7	water	443900
25	8	crop	2037600
25	8	grass	222500
25	8	oak	2373400
25	8	pine	1051500
25	8	shrub	829700
25	8	urban	35700
25	8	water	443900
25	9	crop	2025500
25	9	grass	221500
25	9	oak	2358200
25	9	pine	1037700
25	9	shrub	827600
25	9	urban	35700
25	9	water	443900
25	10	crop	2027700
25	10	grass	220800
25	10	oak	2360200
25	10	pine	1037000
25	10	shrub	827700
25	10	urban	35700
25	10	water	443900
25	11	crop	2035500
25	11	grass	221600
25	11	oak	2370900
25	11	pine	1049200
25	11	shrub	829900
25	11	urban	35700
25	11	water	443900
25	12	crop	2040300
25	12	grass	222700
25	12	oak	2376700
25	12	pine	1054000
25	12	shrub	830000
25	12	urban	35700
25	12	water	443900
25	13	crop	2037800
25	13	grass	222600
25	13	oak	2375300
25	13	pine	1052600
25	13	shrub	829200
25	13	urban	35700
25	13	water	443900
25	14	crop	2032800
25	14	grass	221500
25	14	oak	2374000
25	14	pine	1048400
25	14	shrub	829700
25	14	urban	35700
25	14	water	443900
25	15	crop	2024700
25	15	grass	222700
25	15	oak	2374500
25	15	pine	1044400
25	15	shrub	825700
25	15	urban	35700
25	15	water	443900
25	16	crop	2028200
25	16	grass	221600
25	16	oak	2369000
25	16	pine	1048300
25	16	shrub	829300
25	16	urban	35700
25	16	water	443900
25	17	crop	2018800
25	17	grass	218800
25	17	oak	2360200
25	17	pine	1047900
25	17	shrub	827500
25	17	urban	35700
25	17	water	443900
25	18	crop	2031800
25	18	grass	222000
25	18	oak	2374300
25	18	pine	1050900
25	18	shrub	828300
25	18	urban	35700
25	18	water	443900
25	19	crop	2031900
25	19	grass	221300
25	19	oak	2366700
25	19	pine	1049500
25	19	shrub	829600
25	19	urban	35700
25	19	water	443900
25	20	crop	2034000
25	20	grass	222200
25	20	oak	2370000
25	20	pine	1049700
25	20	shrub	828800
25	20	urban	35700
25	20	water	443900
26	1	crop	2032200
26	1	grass	218800
26	1	oak	2369500
26	1	pine	1048700
26	1	shrub	829100
26	1	urban	35700
26	1	water	443900
26	2	crop	2032500
26	2	grass	221600
26	2	oak	2365700
26	2	pine	1048300
26	2	shrub	828900
26	2	urban	35700
26	2	water	443900
26	3	crop	2027000
26	3	grass	217800
26	3	oak	2353800
26	3	pine	1035700
26	3	shrub	827000
26	3	urban	35700
26	3	water	443900
26	4	crop	2035300
26	4	grass	221500
26	4	oak	2371000
26	4	pine	1048400
26	4	shrub	828300
26	4	urban	35700
26	4	water	443900
26	5	crop	2039400
26	5	grass	222800
26	5	oak	2373600
26	5	pine	1051700
26	5	shrub	829600
26	5	urban	35700
26	5	water	443900
26	6	crop	2039000
26	6	grass	222600
26	6	oak	2373300
26	6	pine	1051200
26	6	shrub	829800
26	6	urban	35700
26	6	water	443900
26	7	crop	2026800
26	7	grass	221800
26	7	oak	2355900
26	7	pine	1036500
26	7	shrub	827200
26	7	urban	35700
26	7	water	443900
26	8	crop	2005400
26	8	grass	220200
26	8	oak	2339900
26	8	pine	1016200
26	8	shrub	823500
26	8	urban	35700
26	8	water	443900
26	9	crop	2033200
26	9	grass	221900
26	9	oak	2366000
26	9	pine	1043700
26	9	shrub	829200
26	9	urban	35700
26	9	water	443900
26	10	crop	2030400
26	10	grass	222300
26	10	oak	2368200
26	10	pine	1049800
26	10	shrub	828700
26	10	urban	35700
26	10	water	443900
26	11	crop	2031800
26	11	grass	222000
26	11	oak	2371500
26	11	pine	1047500
26	11	shrub	828900
26	11	urban	35700
26	11	water	443900
26	12	crop	2038200
26	12	grass	222500
26	12	oak	2374400
26	12	pine	1051900
26	12	shrub	829900
26	12	urban	35700
26	12	water	443900
26	13	crop	2035500
26	13	grass	222300
26	13	oak	2371500
26	13	pine	1049900
26	13	shrub	829500
26	13	urban	35700
26	13	water	443900
26	14	crop	2030800
26	14	grass	221000
26	14	oak	2369100
26	14	pine	1050200
26	14	shrub	829000
26	14	urban	35700
26	14	water	443900
26	15	crop	2028100
26	15	grass	221900
26	15	oak	2359700
26	15	pine	1037300
26	15	shrub	826700
26	15	urban	35700
26	15	water	443900
26	16	crop	2039800
26	16	grass	222300
26	16	oak	2376100
26	16	pine	1053900
26	16	shrub	830100
26	16	urban	35700
26	16	water	443900
26	17	crop	2040700
26	17	grass	222800
26	17	oak	2377100
26	17	pine	1054000
26	17	shrub	830200
26	17	urban	35700
26	17	water	443900
26	18	crop	2034100
26	18	grass	222000
26	18	oak	2370700
26	18	pine	1049400
26	18	shrub	829400
26	18	urban	35700
26	18	water	443900
26	19	crop	2040100
26	19	grass	222400
26	19	oak	2375500
26	19	pine	1050900
26	19	shrub	830100
26	19	urban	35700
26	19	water	443900
26	20	crop	2034200
26	20	grass	221700
26	20	oak	2365700
26	20	pine	1045900
26	20	shrub	829400
26	20	urban	35700
26	20	water	443900
27	1	crop	2021600
27	1	grass	217500
27	1	oak	2360800
27	1	pine	1047800
27	1	shrub	828600
27	1	urban	35700
27	1	water	443900
27	2	crop	2024300
27	2	grass	221200
27	2	oak	2362800
27	2	pine	1042400
27	2	shrub	825300
27	2	urban	35700
27	2	water	443900
27	3	crop	2034200
27	3	grass	220200
27	3	oak	2369200
27	3	pine	1049400
27	3	shrub	829300
27	3	urban	35700
27	3	water	443900
27	4	crop	2038600
27	4	grass	222000
27	4	oak	2373900
27	4	pine	1054100
27	4	shrub	830200
27	4	urban	35700
27	4	water	443900
27	5	crop	2039300
27	5	grass	221800
27	5	oak	2373800
27	5	pine	1053400
27	5	shrub	830500
27	5	urban	35700
27	5	water	443900
27	6	crop	2034000
27	6	grass	222100
27	6	oak	2370900
27	6	pine	1051600
27	6	shrub	829800
27	6	urban	35700
27	6	water	443900
27	7	crop	2028500
27	7	grass	222300
27	7	oak	2365000
27	7	pine	1039600
27	7	shrub	827000
27	7	urban	35700
27	7	water	443900
27	8	crop	2024600
27	8	grass	221900
27	8	oak	2359300
27	8	pine	1039800
27	8	shrub	827700
27	8	urban	35700
27	8	water	443900
27	9	crop	2035000
27	9	grass	222400
27	9	oak	2372800
27	9	pine	1049800
27	9	shrub	829100
27	9	urban	35700
27	9	water	443900
27	10	crop	2034000
27	10	grass	221700
27	10	oak	2369400
27	10	pine	1047000
27	10	shrub	830300
27	10	urban	35700
27	10	water	443900
27	11	crop	2034300
27	11	grass	221000
27	11	oak	2370800
27	11	pine	1050800
27	11	shrub	829500
27	11	urban	35700
27	11	water	443900
27	12	crop	2031800
27	12	grass	222200
27	12	oak	2363500
27	12	pine	1041900
27	12	shrub	827800
27	12	urban	35700
27	12	water	443900
27	13	crop	2007000
27	13	grass	220900
27	13	oak	2339700
27	13	pine	1014800
27	13	shrub	821800
27	13	urban	35700
27	13	water	443900
27	14	crop	2039800
27	14	grass	222600
27	14	oak	2376000
27	14	pine	1053300
27	14	shrub	829900
27	14	urban	35700
27	14	water	443900
27	15	crop	2029200
27	15	grass	222400
27	15	oak	2369400
27	15	pine	1041700
27	15	shrub	827900
27	15	urban	35700
27	15	water	443900
27	16	crop	2027700
27	16	grass	220800
27	16	oak	2362100
27	16	pine	1037300
27	16	shrub	827600
27	16	urban	35700
27	16	water	443900
27	17	crop	2020000
27	17	grass	218200
27	17	oak	2356500
27	17	pine	1045700
27	17	shrub	828100
27	17	urban	35700
27	17	water	443900
27	18	crop	2035300
27	18	grass	221200
27	18	oak	2370000
27	18	pine	1050400
27	18	shrub	828700
27	18	urban	35700
27	18	water	443900
27	19	crop	2041400
27	19	grass	222700
27	19	oak	2376100
27	19	pine	1054000
27	19	shrub	830600
27	19	urban	35700
27	19	water	443900
27	20	crop	2040200
27	20	grass	222800
27	20	oak	2375800
27	20	pine	1053100
27	20	shrub	829800
27	20	urban	35700
27	20	water	443900
28	1	crop	2030900
28	1	grass	220800
28	1	oak	2364600
28	1	pine	1042200
28	1	shrub	827600
28	1	urban	35700
28	1	water	443900
28	2	crop	2034500
28	2	grass	222100
28	2	oak	2372900
28	2	pine	1048900
28	2	shrub	828300
28	2	urban	35700
28	2	water	443900
28	3	crop	2040400
28	3	grass	222700
28	3	oak	2373400
28	3	pine	1051100
28	3	shrub	829700
28	3	urban	35700
28	3	water	443900
28	4	crop	2027000
28	4	grass	221200
28	4	oak	2349600
28	4	pine	1037100
28	4	shrub	827600
28	4	urban	35700
28	4	water	443900
28	5	crop	2020500
28	5	grass	217900
28	5	oak	2362200
28	5	pine	1047800
28	5	shrub	827600
28	5	urban	35700
28	5	water	443900
28	6	crop	2033600
28	6	grass	221500
28	6	oak	2370800
28	6	pine	1049100
28	6	shrub	829600
28	6	urban	35700
28	6	water	443900
28	7	crop	2040500
28	7	grass	222800
28	7	oak	2377300
28	7	pine	1052900
28	7	shrub	829700
28	7	urban	35700
28	7	water	443900
28	8	crop	2012800
28	8	grass	217400
28	8	oak	2348200
28	8	pine	1036700
28	8	shrub	825800
28	8	urban	35700
28	8	water	443900
28	9	crop	2020200
28	9	grass	220200
28	9	oak	2357500
28	9	pine	1044900
28	9	shrub	828100
28	9	urban	35700
28	9	water	443900
28	10	crop	2027300
28	10	grass	222400
28	10	oak	2368100
28	10	pine	1048400
28	10	shrub	827700
28	10	urban	35700
28	10	water	443900
28	11	crop	2038400
28	11	grass	222700
28	11	oak	2373400
28	11	pine	1050900
28	11	shrub	830100
28	11	urban	35700
28	11	water	443900
28	12	crop	2031500
28	12	grass	221400
28	12	oak	2367800
28	12	pine	1046000
28	12	shrub	828600
28	12	urban	35700
28	12	water	443900
28	13	crop	2039600
28	13	grass	222700
28	13	oak	2375000
28	13	pine	1049200
28	13	shrub	829300
28	13	urban	35700
28	13	water	443900
28	14	crop	2027200
28	14	grass	222700
28	14	oak	2372800
28	14	pine	1044300
28	14	shrub	827200
28	14	urban	35700
28	14	water	443900
28	15	crop	2035500
28	15	grass	222100
28	15	oak	2374200
28	15	pine	1050400
28	15	shrub	829600
28	15	urban	35700
28	15	water	443900
28	16	crop	2026000
28	16	grass	221800
28	16	oak	2365600
28	16	pine	1041000
28	16	shrub	827900
28	16	urban	35700
28	16	water	443900
28	17	crop	2032600
28	17	grass	222500
28	17	oak	2373300
28	17	pine	1046300
28	17	shrub	828300
28	17	urban	35700
28	17	water	443900
28	18	crop	2032400
28	18	grass	222500
28	18	oak	2374000
28	18	pine	1048200
28	18	shrub	827800
28	18	urban	35700
28	18	water	443900
28	19	crop	2036400
28	19	grass	222400
28	19	oak	2373200
28	19	pine	1053200
28	19	shrub	829700
28	19	urban	35700
28	19	water	443900
28	20	crop	2037100
28	20	grass	221700
28	20	oak	2373800
28	20	pine	1050400
28	20	shrub	829300
28	20	urban	35700
28	20	water	443900
29	1	crop	2034600
29	1	grass	222400
29	1	oak	2372200
29	1	pine	1049500
29	1	shrub	828400
29	1	urban	35700
29	1	water	443900
29	2	crop	2033600
29	2	grass	222700
29	2	oak	2370600
29	2	pine	1044600
29	2	shrub	827900
29	2	urban	35700
29	2	water	443900
29	3	crop	2031200
29	3	grass	221800
29	3	oak	2372700
29	3	pine	1048000
29	3	shrub	828700
29	3	urban	35700
29	3	water	443900
29	4	crop	2035300
29	4	grass	222500
29	4	oak	2371300
29	4	pine	1049200
29	4	shrub	829300
29	4	urban	35700
29	4	water	443900
29	5	crop	2034200
29	5	grass	220900
29	5	oak	2370500
29	5	pine	1049300
29	5	shrub	829000
29	5	urban	35700
29	5	water	443900
29	6	crop	2037700
29	6	grass	222300
29	6	oak	2372600
29	6	pine	1053800
29	6	shrub	830100
29	6	urban	35700
29	6	water	443900
29	7	crop	2023200
29	7	grass	220900
29	7	oak	2359600
29	7	pine	1035800
29	7	shrub	825700
29	7	urban	35700
29	7	water	443900
29	8	crop	2030000
29	8	grass	221500
29	8	oak	2366100
29	8	pine	1040600
29	8	shrub	827000
29	8	urban	35700
29	8	water	443900
29	9	crop	2036300
29	9	grass	222000
29	9	oak	2371700
29	9	pine	1050600
29	9	shrub	829600
29	9	urban	35700
29	9	water	443900
29	10	crop	2020500
29	10	grass	222000
29	10	oak	2369200
29	10	pine	1041800
29	10	shrub	826400
29	10	urban	35700
29	10	water	443900
29	11	crop	2030400
29	11	grass	222300
29	11	oak	2368900
29	11	pine	1046500
29	11	shrub	828700
29	11	urban	35700
29	11	water	443900
29	12	crop	2040100
29	12	grass	222600
29	12	oak	2374500
29	12	pine	1050800
29	12	shrub	830200
29	12	urban	35700
29	12	water	443900
29	13	crop	2035100
29	13	grass	222400
29	13	oak	2369200
29	13	pine	1048200
29	13	shrub	829000
29	13	urban	35700
29	13	water	443900
29	14	crop	2037600
29	14	grass	221600
29	14	oak	2371800
29	14	pine	1052400
29	14	shrub	830000
29	14	urban	35700
29	14	water	443900
29	15	crop	2021500
29	15	grass	220500
29	15	oak	2368800
29	15	pine	1040800
